Provinsi;Kabupaten;Kecamatan;Desa;adm1;adm2;adm3;adm4
Jawa Timur;Ponorogo;Jetis;Kutu Kulon;35;35.02;35.02.09;35.02.09.2002
Jawa Timur;Ponorogo;Jetis;Kutu Wetan;35;35.02;35.02.09;35.02.09.2003
Jawa Timur;Ponorogo;Jetis;Kradenan;35;35.02;35.02.09;35.02.09.2004
Jawa Timur;Ponorogo;Jetis;Mojomati;35;35.02;35.02.09;35.02.09.2005
Jawa Timur;Ponorogo;Jetis;Coper;35;35.02;35.02.09;35.02.09.2006
Jawa Timur;Ponorogo;Jetis;Mojorejo;35;35.02;35.02.09;35.02.09.2007
Jawa Timur;Ponorogo;Jetis;Karanggebang;35;35.02;35.02.09;35.02.09.2008
Jawa Timur;Ponorogo;Jetis;Jetis;35;35.02;35.02.09;35.02.09.2009
Jawa Timur;Ponorogo;Jetis;Tegalsari;35;35.02;35.02.09;35.02.09.2010
Jawa Timur;Ponorogo;Jetis;Wonoketro;35;35.02;35.02.09;35.02.09.2011
Jawa Timur;Ponorogo;Jetis;Josari;35;35.02;35.02.09;35.02.09.2012
Jawa Timur;Ponorogo;Jetis;Turi;35;35.02;35.02.09;35.02.09.2013
Jawa Timur;Ponorogo;Jetis;Winong;35;35.02;35.02.09;35.02.09.2014
Jawa Timur;Ponorogo;Siman;Ronowijayan;35;35.02;35.02.10;35.02.10.1017
Jawa Timur;Ponorogo;Siman;Mangunsuman;35;35.02;35.02.10;35.02.10.1018
Jawa Timur;Ponorogo;Siman;Demangan;35;35.02;35.02.10;35.02.10.2001
Jawa Timur;Ponorogo;Siman;Ngabar;35;35.02;35.02.10;35.02.10.2002
Jawa Timur;Ponorogo;Siman;Madusari;35;35.02;35.02.10;35.02.10.2003
Jawa Timur;Ponorogo;Siman;Beton;35;35.02;35.02.10;35.02.10.2004
Jawa Timur;Ponorogo;Siman;Sekaran;35;35.02;35.02.10;35.02.10.2005
Jawa Timur;Ponorogo;Siman;Brahu;35;35.02;35.02.10;35.02.10.2006
Jawa Timur;Ponorogo;Siman;Kepuhrubuh;35;35.02;35.02.10;35.02.10.2007
Jawa Timur;Ponorogo;Siman;Sawuh;35;35.02;35.02.10;35.02.10.2008
Jawa Timur;Ponorogo;Siman;Jarak;35;35.02;35.02.10;35.02.10.2009
Jawa Timur;Ponorogo;Siman;Tranjang;35;35.02;35.02.10;35.02.10.2010
Jawa Timur;Ponorogo;Siman;Pijeran;35;35.02;35.02.10;35.02.10.2011
Jawa Timur;Ponorogo;Siman;Manuk;35;35.02;35.02.10;35.02.10.2012
Jawa Timur;Ponorogo;Siman;Siman;35;35.02;35.02.10;35.02.10.2013
Jawa Timur;Ponorogo;Siman;Patihan Kidul;35;35.02;35.02.10;35.02.10.2014
Jawa Timur;Ponorogo;Siman;Ronosentanan;35;35.02;35.02.10;35.02.10.2015
Jawa Timur;Ponorogo;Siman;Tajug;35;35.02;35.02.10;35.02.10.2016
Jawa Timur;Ponorogo;Balong;Pandak;35;35.02;35.02.11;35.02.11.2001
Jawa Timur;Ponorogo;Balong;Bulu Kidul;35;35.02;35.02.11;35.02.11.2002
Jawa Timur;Ponorogo;Balong;Bulak;35;35.02;35.02.11;35.02.11.2003
Jawa Timur;Ponorogo;Balong;Ngendut;35;35.02;35.02.11;35.02.11.2004
Jawa Timur;Ponorogo;Balong;Karangpatihan;35;35.02;35.02.11;35.02.11.2005
Jawa Timur;Ponorogo;Balong;Sumberejo;35;35.02;35.02.11;35.02.11.2006
Jawa Timur;Ponorogo;Balong;Ngumpul;35;35.02;35.02.11;35.02.11.2007
Jawa Timur;Ponorogo;Balong;Ngraket;35;35.02;35.02.11;35.02.11.2008
Jawa Timur;Ponorogo;Balong;Dadapan;35;35.02;35.02.11;35.02.11.2009
Jawa Timur;Ponorogo;Balong;Singkil;35;35.02;35.02.11;35.02.11.2010
Jawa Timur;Ponorogo;Balong;Karangan;35;35.02;35.02.11;35.02.11.2011
Jawa Timur;Ponorogo;Balong;Bajang;35;35.02;35.02.11;35.02.11.2012
Jawa Timur;Ponorogo;Balong;Balong;35;35.02;35.02.11;35.02.11.2013
Jawa Timur;Ponorogo;Balong;Jalen;35;35.02;35.02.11;35.02.11.2014
Jawa Timur;Ponorogo;Balong;Karangmojo;35;35.02;35.02.11;35.02.11.2015
Jawa Timur;Ponorogo;Balong;Sedarat;35;35.02;35.02.11;35.02.11.2016
Jawa Timur;Ponorogo;Balong;Purworejo;35;35.02;35.02.11;35.02.11.2017
Jawa Timur;Ponorogo;Balong;Tatung;35;35.02;35.02.11;35.02.11.2018
Jawa Timur;Ponorogo;Balong;Muneng;35;35.02;35.02.11;35.02.11.2019
Jawa Timur;Ponorogo;Balong;Ngampel;35;35.02;35.02.11;35.02.11.2020
Jawa Timur;Ponorogo;Kauman;Tegalombo;35;35.02;35.02.12;35.02.12.2001
Jawa Timur;Ponorogo;Kauman;Nongkodono;35;35.02;35.02.12;35.02.12.2002
Jawa Timur;Ponorogo;Kauman;Sukosari;35;35.02;35.02.12;35.02.12.2003
Jawa Timur;Ponorogo;Kauman;Ngrandu;35;35.02;35.02.12;35.02.12.2004
Jawa Timur;Ponorogo;Kauman;Nglarangan;35;35.02;35.02.12;35.02.12.2005
Jawa Timur;Ponorogo;Kauman;Bringin;35;35.02;35.02.12;35.02.12.2006
Jawa Timur;Ponorogo;Kauman;Pengkol;35;35.02;35.02.12;35.02.12.2007
Jawa Timur;Ponorogo;Kauman;Gabel;35;35.02;35.02.12;35.02.12.2008
Jawa Timur;Ponorogo;Kauman;Ciluk;35;35.02;35.02.12;35.02.12.2009
Jawa Timur;Ponorogo;Kauman;Semanding;35;35.02;35.02.12;35.02.12.2010
Jawa Timur;Ponorogo;Kauman;Tosanan;35;35.02;35.02.12;35.02.12.2011
Jawa Timur;Ponorogo;Kauman;Maron;35;35.02;35.02.12;35.02.12.2012
Jawa Timur;Ponorogo;Kauman;Somoroto;35;35.02;35.02.12;35.02.12.2013
Jawa Timur;Ponorogo;Kauman;Plosojenar;35;35.02;35.02.12;35.02.12.2014
Jawa Timur;Ponorogo;Kauman;Carat;35;35.02;35.02.12;35.02.12.2015
Jawa Timur;Ponorogo;Kauman;Kauman;35;35.02;35.02.12;35.02.12.2016
Jawa Timur;Ponorogo;Badegan;Dayakan;35;35.02;35.02.13;35.02.13.2001
Jawa Timur;Ponorogo;Badegan;Karangan;35;35.02;35.02.13;35.02.13.2002
Jawa Timur;Ponorogo;Badegan;Tanjunggunung;35;35.02;35.02.13;35.02.13.2003
Jawa Timur;Ponorogo;Badegan;Karangjoho;35;35.02;35.02.13;35.02.13.2004
Jawa Timur;Ponorogo;Badegan;Tanjungrejo;35;35.02;35.02.13;35.02.13.2005
Jawa Timur;Ponorogo;Badegan;Bandaralim;35;35.02;35.02.13;35.02.13.2006
Jawa Timur;Ponorogo;Badegan;Kapuran;35;35.02;35.02.13;35.02.13.2007
Jawa Timur;Ponorogo;Badegan;Watubonang;35;35.02;35.02.13;35.02.13.2008
Jawa Timur;Ponorogo;Badegan;Biting;35;35.02;35.02.13;35.02.13.2009
Jawa Timur;Ponorogo;Badegan;Badegan;35;35.02;35.02.13;35.02.13.2010
Jawa Timur;Ponorogo;Sampung;Sampung;35;35.02;35.02.14;35.02.14.2001
Jawa Timur;Ponorogo;Sampung;Pohijo;35;35.02;35.02.14;35.02.14.2002
Jawa Timur;Ponorogo;Sampung;Jenangan;35;35.02;35.02.14;35.02.14.2003
Jawa Timur;Ponorogo;Sampung;Nglurup;35;35.02;35.02.14;35.02.14.2004
Jawa Timur;Ponorogo;Sampung;Tulung;35;35.02;35.02.14;35.02.14.2005
Jawa Timur;Ponorogo;Sampung;Carangrejo;35;35.02;35.02.14;35.02.14.2006
Jawa Timur;Ponorogo;Sampung;Pagerukir;35;35.02;35.02.14;35.02.14.2007
Jawa Timur;Ponorogo;Sampung;Kunti;35;35.02;35.02.14;35.02.14.2008
Jawa Timur;Ponorogo;Sampung;Glinggang;35;35.02;35.02.14;35.02.14.2009
Jawa Timur;Ponorogo;Sampung;Gelangkulon;35;35.02;35.02.14;35.02.14.2010
Jawa Timur;Ponorogo;Sampung;Karangwaluh;35;35.02;35.02.14;35.02.14.2011
Jawa Timur;Ponorogo;Sampung;Ringinputih;35;35.02;35.02.14;35.02.14.2012
Jawa Timur;Ponorogo;Sukorejo;Sukorejo;35;35.02;35.02.15;35.02.15.2001
Jawa Timur;Ponorogo;Sukorejo;Bangunrejo;35;35.02;35.02.15;35.02.15.2002
Jawa Timur;Ponorogo;Sukorejo;Sidorejo;35;35.02;35.02.15;35.02.15.2003
Jawa Timur;Ponorogo;Sukorejo;Nambangrejo;35;35.02;35.02.15;35.02.15.2004
Jawa Timur;Ponorogo;Sukorejo;Lengkong;35;35.02;35.02.15;35.02.15.2005
Jawa Timur;Ponorogo;Sukorejo;Gelang Lor;35;35.02;35.02.15;35.02.15.2006
Jawa Timur;Ponorogo;Sukorejo;Serangan;35;35.02;35.02.15;35.02.15.2007
Jawa Timur;Ponorogo;Sukorejo;Nampan;35;35.02;35.02.15;35.02.15.2008
Jawa Timur;Ponorogo;Sukorejo;Kranggan;35;35.02;35.02.15;35.02.15.2009
Jawa Timur;Ponorogo;Sukorejo;Golan;35;35.02;35.02.15;35.02.15.2010
Jawa Timur;Ponorogo;Sukorejo;Prajegan;35;35.02;35.02.15;35.02.15.2011
Jawa Timur;Ponorogo;Sukorejo;Kedungbanteng;35;35.02;35.02.15;35.02.15.2012
Jawa Timur;Ponorogo;Sukorejo;Karanglo Lor;35;35.02;35.02.15;35.02.15.2013
Jawa Timur;Ponorogo;Sukorejo;Gegeran;35;35.02;35.02.15;35.02.15.2014
Jawa Timur;Ponorogo;Sukorejo;Gandukepuh;35;35.02;35.02.15;35.02.15.2015
Jawa Timur;Ponorogo;Sukorejo;Kalimalang;35;35.02;35.02.15;35.02.15.2016
Jawa Timur;Ponorogo;Sukorejo;Sragi;35;35.02;35.02.15;35.02.15.2017
Jawa Timur;Ponorogo;Sukorejo;Morosari;35;35.02;35.02.15;35.02.15.2018
Jawa Timur;Ponorogo;Babadan;Ketosari;35;35.02;35.02.16;35.02.16.1001
Jawa Timur;Ponorogo;Babadan;Patihan Wetan;35;35.02;35.02.16;35.02.16.1003
Jawa Timur;Ponorogo;Babadan;Kadipaten;35;35.02;35.02.16;35.02.16.1005
Jawa Timur;Ponorogo;Babadan;Cekok;35;35.02;35.02.16;35.02.16.2002
Jawa Timur;Ponorogo;Babadan;Japan;35;35.02;35.02.16;35.02.16.2004
Jawa Timur;Ponorogo;Babadan;Gupolo;35;35.02;35.02.16;35.02.16.2006
Jawa Timur;Ponorogo;Babadan;Polorejo;35;35.02;35.02.16;35.02.16.2007
Jawa Timur;Ponorogo;Babadan;Bareng;35;35.02;35.02.16;35.02.16.2008
Jawa Timur;Ponorogo;Babadan;Ngunut;35;35.02;35.02.16;35.02.16.2009
Jawa Timur;Ponorogo;Babadan;Sukosari;35;35.02;35.02.16;35.02.16.2010
Jawa Timur;Ponorogo;Babadan;Lembah;35;35.02;35.02.16;35.02.16.2011
Jawa Timur;Ponorogo;Babadan;Pondok;35;35.02;35.02.16;35.02.16.2012
Jawa Timur;Ponorogo;Babadan;Babadan;35;35.02;35.02.16;35.02.16.2013
Jawa Timur;Ponorogo;Babadan;Purwosari;35;35.02;35.02.16;35.02.16.2014
Jawa Timur;Ponorogo;Babadan;Trisono;35;35.02;35.02.16;35.02.16.2015
Jawa Timur;Ponorogo;Ponorogo;Paju;35;35.02;35.02.17;35.02.17.1001
Jawa Timur;Ponorogo;Ponorogo;Brotonegaran;35;35.02;35.02.17;35.02.17.1002
Jawa Timur;Ponorogo;Ponorogo;Pakunden;35;35.02;35.02.17;35.02.17.1003
Jawa Timur;Ponorogo;Ponorogo;Kepatihan;35;35.02;35.02.17;35.02.17.1004
Jawa Timur;Ponorogo;Ponorogo;Surodikraman;35;35.02;35.02.17;35.02.17.1005
Jawa Timur;Ponorogo;Ponorogo;Purbosuman;35;35.02;35.02.17;35.02.17.1006
Jawa Timur;Ponorogo;Ponorogo;Tonatan;35;35.02;35.02.17;35.02.17.1007
Jawa Timur;Ponorogo;Ponorogo;Bangunsari;35;35.02;35.02.17;35.02.17.1008
Jawa Timur;Ponorogo;Ponorogo;Tamanarum;35;35.02;35.02.17;35.02.17.1009
Jawa Timur;Ponorogo;Ponorogo;Kauman;35;35.02;35.02.17;35.02.17.1010
Jawa Timur;Ponorogo;Ponorogo;Tambakbayan;35;35.02;35.02.17;35.02.17.1011
Jawa Timur;Ponorogo;Ponorogo;Pinggirsari;35;35.02;35.02.17;35.02.17.1012
Jawa Timur;Ponorogo;Ponorogo;Mangkujayan;35;35.02;35.02.17;35.02.17.1013
Jawa Timur;Ponorogo;Ponorogo;Banyudono;35;35.02;35.02.17;35.02.17.1014
Jawa Timur;Ponorogo;Ponorogo;Nologaten;35;35.02;35.02.17;35.02.17.1015
Jawa Timur;Ponorogo;Ponorogo;Cokromenggalan;35;35.02;35.02.17;35.02.17.1016
Jawa Timur;Ponorogo;Ponorogo;Keniten;35;35.02;35.02.17;35.02.17.1017
Jawa Timur;Ponorogo;Ponorogo;Jingglong;35;35.02;35.02.17;35.02.17.1018
Jawa Timur;Ponorogo;Ponorogo;Beduri;35;35.02;35.02.17;35.02.17.1019
Jawa Timur;Ponorogo;Jenangan;Setono;35;35.02;35.02.18;35.02.18.1001
Jawa Timur;Ponorogo;Jenangan;Singosaren;35;35.02;35.02.18;35.02.18.1002
Jawa Timur;Ponorogo;Jenangan;Mrican;35;35.02;35.02.18;35.02.18.2003
Jawa Timur;Ponorogo;Jenangan;Plalangan;35;35.02;35.02.18;35.02.18.2004
Jawa Timur;Ponorogo;Jenangan;Nglayang;35;35.02;35.02.18;35.02.18.2005
Jawa Timur;Ponorogo;Jenangan;Jenangan;35;35.02;35.02.18;35.02.18.2006
Jawa Timur;Ponorogo;Jenangan;Jimbe;35;35.02;35.02.18;35.02.18.2007
Jawa Timur;Ponorogo;Jenangan;Ngrupit;35;35.02;35.02.18;35.02.18.2008
Jawa Timur;Ponorogo;Jenangan;Pintu;35;35.02;35.02.18;35.02.18.2009
Jawa Timur;Ponorogo;Jenangan;Sedah;35;35.02;35.02.18;35.02.18.2010
Jawa Timur;Ponorogo;Jenangan;Panjeng;35;35.02;35.02.18;35.02.18.2011
Jawa Timur;Ponorogo;Jenangan;Sraten;35;35.02;35.02.18;35.02.18.2012
Jawa Timur;Ponorogo;Jenangan;Semanding;35;35.02;35.02.18;35.02.18.2013
Jawa Timur;Ponorogo;Jenangan;Tanjungsari;35;35.02;35.02.18;35.02.18.2014
Jawa Timur;Ponorogo;Jenangan;Paringan;35;35.02;35.02.18;35.02.18.2015
Jawa Timur;Ponorogo;Jenangan;Wates;35;35.02;35.02.18;35.02.18.2016
Jawa Timur;Ponorogo;Jenangan;Kemiri;35;35.02;35.02.18;35.02.18.2017
Jawa Timur;Ponorogo;Ngebel;Ngrogung;35;35.02;35.02.19;35.02.19.2001
Jawa Timur;Ponorogo;Ngebel;Sahang;35;35.02;35.02.19;35.02.19.2002
Jawa Timur;Ponorogo;Ngebel;Wagir Lor;35;35.02;35.02.19;35.02.19.2003
Jawa Timur;Ponorogo;Ngebel;Talun;35;35.02;35.02.19;35.02.19.2004
Jawa Timur;Ponorogo;Ngebel;Gondowido;35;35.02;35.02.19;35.02.19.2005
Jawa Timur;Ponorogo;Ngebel;Pupus;35;35.02;35.02.19;35.02.19.2006
Jawa Timur;Ponorogo;Ngebel;Ngebel;35;35.02;35.02.19;35.02.19.2007
Jawa Timur;Ponorogo;Ngebel;Sempu;35;35.02;35.02.19;35.02.19.2008
Jawa Timur;Ponorogo;Jambon;Jonggol;35;35.02;35.02.20;35.02.20.2001
Jawa Timur;Ponorogo;Jambon;Poko;35;35.02;35.02.20;35.02.20.2002
Jawa Timur;Ponorogo;Jambon;Sendang;35;35.02;35.02.20;35.02.20.2003
Jawa Timur;Ponorogo;Jambon;Bringinan;35;35.02;35.02.20;35.02.20.2004
Jawa Timur;Ponorogo;Jambon;Karanglo Kidul;35;35.02;35.02.20;35.02.20.2005
Jawa Timur;Ponorogo;Jambon;Krebet;35;35.02;35.02.20;35.02.20.2006
Jawa Timur;Ponorogo;Jambon;Bulu Lor;35;35.02;35.02.20;35.02.20.2007
Jawa Timur;Ponorogo;Jambon;Jambon;35;35.02;35.02.20;35.02.20.2008
Jawa Timur;Ponorogo;Jambon;Blembem;35;35.02;35.02.20;35.02.20.2009
Jawa Timur;Ponorogo;Jambon;Pulosari;35;35.02;35.02.20;35.02.20.2010
Jawa Timur;Ponorogo;Jambon;Menang;35;35.02;35.02.20;35.02.20.2011
Jawa Timur;Ponorogo;Jambon;Srandil;35;35.02;35.02.20;35.02.20.2012
Jawa Timur;Ponorogo;Jambon;Sidoharjo;35;35.02;35.02.20;35.02.20.2013
Jawa Timur;Ponorogo;Pudak;Bareng;35;35.02;35.02.21;35.02.21.2001
Jawa Timur;Ponorogo;Pudak;Tambang;35;35.02;35.02.21;35.02.21.2002
Jawa Timur;Ponorogo;Pudak;Krisik;35;35.02;35.02.21;35.02.21.2003
Jawa Timur;Ponorogo;Pudak;Pudak Wetan;35;35.02;35.02.21;35.02.21.2004
Jawa Timur;Ponorogo;Pudak;Banjarejo;35;35.02;35.02.21;35.02.21.2005
Jawa Timur;Ponorogo;Pudak;Pudak Kulon;35;35.02;35.02.21;35.02.21.2006
Jawa Timur;Trenggalek;Panggul;Besuki;35;35.03;35.03.01;35.03.01.2001
Jawa Timur;Trenggalek;Panggul;Terbis;35;35.03;35.03.01;35.03.01.2002
Jawa Timur;Trenggalek;Panggul;Karangtengah;35;35.03;35.03.01;35.03.01.2003
Jawa Timur;Trenggalek;Panggul;Wonocoyo;35;35.03;35.03.01;35.03.01.2004
Jawa Timur;Trenggalek;Panggul;Depok;35;35.03;35.03.01;35.03.01.2005
Jawa Timur;Trenggalek;Panggul;Kertosono;35;35.03;35.03.01;35.03.01.2006
Jawa Timur;Trenggalek;Panggul;Gayam;35;35.03;35.03.01;35.03.01.2007
Jawa Timur;Trenggalek;Panggul;Panggul;35;35.03;35.03.01;35.03.01.2008
Jawa Timur;Trenggalek;Panggul;Bodag;35;35.03;35.03.01;35.03.01.2009
Jawa Timur;Trenggalek;Panggul;Tangkil;35;35.03;35.03.01;35.03.01.2010
Jawa Timur;Trenggalek;Panggul;Nglebeng;35;35.03;35.03.01;35.03.01.2011
Jawa Timur;Trenggalek;Panggul;Banjarejo;35;35.03;35.03.01;35.03.01.2012
Jawa Timur;Trenggalek;Panggul;Ngrencak;35;35.03;35.03.01;35.03.01.2013
Jawa Timur;Trenggalek;Panggul;Barang;35;35.03;35.03.01;35.03.01.2014
Jawa Timur;Trenggalek;Panggul;Sawahan;35;35.03;35.03.01;35.03.01.2015
Jawa Timur;Trenggalek;Panggul;Manggis;35;35.03;35.03.01;35.03.01.2016
Jawa Timur;Trenggalek;Panggul;Ngrambingan;35;35.03;35.03.01;35.03.01.2017
Jawa Timur;Trenggalek;Munjungan;Ngulungkulon;35;35.03;35.03.02;35.03.02.2001
Jawa Timur;Trenggalek;Munjungan;Sobo;35;35.03;35.03.02;35.03.02.2002
Jawa Timur;Trenggalek;Munjungan;Ngulungwetan;35;35.03;35.03.02;35.03.02.2003
Jawa Timur;Trenggalek;Munjungan;Craken;35;35.03;35.03.02;35.03.02.2004
Jawa Timur;Trenggalek;Munjungan;Masaran;35;35.03;35.03.02;35.03.02.2005
Jawa Timur;Trenggalek;Munjungan;Tawing;35;35.03;35.03.02;35.03.02.2006
Jawa Timur;Trenggalek;Munjungan;Karangturi;35;35.03;35.03.02;35.03.02.2007
Jawa Timur;Trenggalek;Munjungan;Munjungan;35;35.03;35.03.02;35.03.02.2008
Jawa Timur;Trenggalek;Munjungan;Besuki;35;35.03;35.03.02;35.03.02.2009
Jawa Timur;Trenggalek;Munjungan;Bondoroto;35;35.03;35.03.02;35.03.02.2010
Jawa Timur;Trenggalek;Munjungan;Bangun;35;35.03;35.03.02;35.03.02.2011
Jawa Timur;Trenggalek;Pule;Sidomulyo;35;35.03;35.03.03;35.03.03.2001
Jawa Timur;Trenggalek;Pule;Puyung;35;35.03;35.03.03;35.03.03.2002
Jawa Timur;Trenggalek;Pule;Joho;35;35.03;35.03.03;35.03.03.2003
Jawa Timur;Trenggalek;Pule;Kembangan;35;35.03;35.03.03;35.03.03.2004
Jawa Timur;Trenggalek;Pule;Pakel;35;35.03;35.03.03;35.03.03.2005
Jawa Timur;Trenggalek;Pule;Pule;35;35.03;35.03.03;35.03.03.2006
Jawa Timur;Trenggalek;Pule;Tanggaran;35;35.03;35.03.03;35.03.03.2007
Jawa Timur;Trenggalek;Pule;Karanganyar;35;35.03;35.03.03;35.03.03.2008
Jawa Timur;Trenggalek;Pule;Jombok;35;35.03;35.03.03;35.03.03.2009
Jawa Timur;Trenggalek;Pule;Sukokidul;35;35.03;35.03.03;35.03.03.2010
Jawa Timur;Trenggalek;Dongko;Cakul;35;35.03;35.03.04;35.03.04.2001
Jawa Timur;Trenggalek;Dongko;Siki;35;35.03;35.03.04;35.03.04.2002
Jawa Timur;Trenggalek;Dongko;Watuagung;35;35.03;35.03.04;35.03.04.2003
Jawa Timur;Trenggalek;Dongko;Pandean;35;35.03;35.03.04;35.03.04.2004
Jawa Timur;Trenggalek;Dongko;Petung;35;35.03;35.03.04;35.03.04.2005
Jawa Timur;Trenggalek;Dongko;Salamwates;35;35.03;35.03.04;35.03.04.2006
Jawa Timur;Trenggalek;Dongko;Dongko;35;35.03;35.03.04;35.03.04.2007
Jawa Timur;Trenggalek;Dongko;Sumberbening;35;35.03;35.03.04;35.03.04.2008
Jawa Timur;Trenggalek;Dongko;Ngerdani;35;35.03;35.03.04;35.03.04.2009
Jawa Timur;Trenggalek;Dongko;Pringapus;35;35.03;35.03.04;35.03.04.2010
Jawa Timur;Trenggalek;Tugu;Nglinggis;35;35.03;35.03.05;35.03.05.2001
Jawa Timur;Trenggalek;Tugu;Gading;35;35.03;35.03.05;35.03.05.2002
Jawa Timur;Trenggalek;Tugu;Duren;35;35.03;35.03.05;35.03.05.2003
Jawa Timur;Trenggalek;Tugu;Pucanganak;35;35.03;35.03.05;35.03.05.2004
Jawa Timur;Trenggalek;Tugu;Ngepeh;35;35.03;35.03.05;35.03.05.2005
Jawa Timur;Trenggalek;Tugu;Jambu;35;35.03;35.03.05;35.03.05.2006
Jawa Timur;Trenggalek;Tugu;Dermosari;35;35.03;35.03.05;35.03.05.2007
Jawa Timur;Trenggalek;Tugu;Sukorejo;35;35.03;35.03.05;35.03.05.2008
Jawa Timur;Trenggalek;Tugu;Tumpuk;35;35.03;35.03.05;35.03.05.2009
Jawa Timur;Trenggalek;Tugu;Winong;35;35.03;35.03.05;35.03.05.2010
Jawa Timur;Trenggalek;Tugu;Tegaren;35;35.03;35.03.05;35.03.05.2011
Jawa Timur;Trenggalek;Tugu;Gondang;35;35.03;35.03.05;35.03.05.2012
Jawa Timur;Trenggalek;Tugu;Nglongsor;35;35.03;35.03.05;35.03.05.2013
Jawa Timur;Trenggalek;Tugu;Banaran;35;35.03;35.03.05;35.03.05.2014
Jawa Timur;Trenggalek;Tugu;Prambon;35;35.03;35.03.05;35.03.05.2015
Jawa Timur;Trenggalek;Karangan;Kayen;35;35.03;35.03.06;35.03.06.2001
Jawa Timur;Trenggalek;Karangan;Jati;35;35.03;35.03.06;35.03.06.2002
Jawa Timur;Trenggalek;Karangan;Karangan;35;35.03;35.03.06;35.03.06.2003
Jawa Timur;Trenggalek;Karangan;Kerjo;35;35.03;35.03.06;35.03.06.2004
Jawa Timur;Trenggalek;Karangan;Kedungsigit;35;35.03;35.03.06;35.03.06.2005
Jawa Timur;Trenggalek;Karangan;Salamrejo;35;35.03;35.03.06;35.03.06.2006
Jawa Timur;Trenggalek;Karangan;Sukowetan;35;35.03;35.03.06;35.03.06.2007
Jawa Timur;Trenggalek;Karangan;Ngentrong;35;35.03;35.03.06;35.03.06.2008
Jawa Timur;Trenggalek;Karangan;Sumber;35;35.03;35.03.06;35.03.06.2009
Jawa Timur;Trenggalek;Karangan;Buluagung;35;35.03;35.03.06;35.03.06.2010
Jawa Timur;Trenggalek;Karangan;Sumberingin;35;35.03;35.03.06;35.03.06.2011
Jawa Timur;Trenggalek;Karangan;Jatiprahu;35;35.03;35.03.06;35.03.06.2012
Jawa Timur;Trenggalek;Kampak;Ngadimulyo;35;35.03;35.03.07;35.03.07.2001
Jawa Timur;Trenggalek;Kampak;Bogoran;35;35.03;35.03.07;35.03.07.2002
Jawa Timur;Trenggalek;Kampak;Timahan;35;35.03;35.03.07;35.03.07.2003
Jawa Timur;Trenggalek;Kampak;Bendoagung;35;35.03;35.03.07;35.03.07.2004
Jawa Timur;Trenggalek;Kampak;Karangrejo;35;35.03;35.03.07;35.03.07.2005
Jawa Timur;Trenggalek;Kampak;Sugihan;35;35.03;35.03.07;35.03.07.2006
Jawa Timur;Trenggalek;Kampak;Senden;35;35.03;35.03.07;35.03.07.2007
Jawa Timur;Trenggalek;Watulimo;Karanggandu;35;35.03;35.03.08;35.03.08.2001
Jawa Timur;Trenggalek;Watulimo;Sawahan;35;35.03;35.03.08;35.03.08.2002
Jawa Timur;Trenggalek;Watulimo;Dukuh;35;35.03;35.03.08;35.03.08.2003
Jawa Timur;Trenggalek;Watulimo;Pakel;35;35.03;35.03.08;35.03.08.2004
Jawa Timur;Trenggalek;Watulimo;Margomulyo;35;35.03;35.03.08;35.03.08.2005
Jawa Timur;Trenggalek;Watulimo;Ngembel;35;35.03;35.03.08;35.03.08.2006
Jawa Timur;Trenggalek;Watulimo;Slawe;35;35.03;35.03.08;35.03.08.2007
Jawa Timur;Trenggalek;Watulimo;Gemaharjo;35;35.03;35.03.08;35.03.08.2008
Jawa Timur;Trenggalek;Watulimo;Watulimo;35;35.03;35.03.08;35.03.08.2009
Jawa Timur;Trenggalek;Watulimo;Watuagung;35;35.03;35.03.08;35.03.08.2010
Jawa Timur;Trenggalek;Watulimo;Prigi;35;35.03;35.03.08;35.03.08.2011
Jawa Timur;Trenggalek;Watulimo;Tasikmadu;35;35.03;35.03.08;35.03.08.2012
Jawa Timur;Trenggalek;Bendungan;Masaran;35;35.03;35.03.09;35.03.09.2001
Jawa Timur;Trenggalek;Bendungan;Sengon;35;35.03;35.03.09;35.03.09.2002
Jawa Timur;Trenggalek;Bendungan;Surenlor;35;35.03;35.03.09;35.03.09.2003
Jawa Timur;Trenggalek;Bendungan;Sumurup;35;35.03;35.03.09;35.03.09.2004
Jawa Timur;Trenggalek;Bendungan;Srabah;35;35.03;35.03.09;35.03.09.2005
Jawa Timur;Trenggalek;Bendungan;Dompyong;35;35.03;35.03.09;35.03.09.2006
Jawa Timur;Trenggalek;Bendungan;Depok;35;35.03;35.03.09;35.03.09.2007
Jawa Timur;Trenggalek;Bendungan;Botoputih;35;35.03;35.03.09;35.03.09.2008
Jawa Timur;Trenggalek;Gandusari;Ngrayung;35;35.03;35.03.10;35.03.10.2001
Jawa Timur;Trenggalek;Gandusari;Wonorejo;35;35.03;35.03.10;35.03.10.2002
Jawa Timur;Trenggalek;Gandusari;Sukorejo;35;35.03;35.03.10;35.03.10.2003
Jawa Timur;Trenggalek;Gandusari;Wonoanti;35;35.03;35.03.10;35.03.10.2004
Jawa Timur;Trenggalek;Gandusari;Jajar;35;35.03;35.03.10;35.03.10.2005
Jawa Timur;Trenggalek;Gandusari;Gandusari;35;35.03;35.03.10;35.03.10.2006
Jawa Timur;Trenggalek;Gandusari;Widoro;35;35.03;35.03.10;35.03.10.2007
